"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","716.32","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","719.78","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","752.82","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","783.80","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","814.33","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","816.25","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","829.97","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","872.19","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","869.69","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","914.19","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","917.54","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","936.97","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","925.85","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","1021.60","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","975.64","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","1005.39","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","1077.32","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","1079.94","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Administrative and financial supervisors and administrative occupations [12]","Females","55 years and over","Current dollars","75","units","0","v1063665370","7.3.2.9.3.4","1125.55","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","666.36","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","696.47","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","","x","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","742.23","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","","x","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","772.25","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","756.24","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","918.90","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","793.40","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","913.28","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","","x","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","956.29","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","","x","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","1050.78","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","1020.57","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","1045.59","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","1137.43","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Finance, insurance and related business administrative occupations [13]","Females","55 years and over","Current dollars","75","units","0","v1063665382","7.3.2.10.3.4","1175.14","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","543.43","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","540.62","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","572.36","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","582.54","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","625.77","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","617.94","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","661.25","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","645.24","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","659.84","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","705.66","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","735.48","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","731.97","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","776.70","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","768.33","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","751.38","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","786.74","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","836.53","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","825.60","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","844.73","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","862.07","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","848.75","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","882.33","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","912.22","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","960.54","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Office support occupations [14]","Females","55 years and over","Current dollars","75","units","0","v1063665394","7.3.2.11.3.4","960.29","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","564.42","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","705.97","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","588.80","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","537.43","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","624.07","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","640.36","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","629.52","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","671.59","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","619.92","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","693.73","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","628.44","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","713.55","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","699.86","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","791.61","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","715.57","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","776.74","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","822.23","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","767.57","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","876.06","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","802.56","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","815.71","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","885.86","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","838.56","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","969.99","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Distribution, tracking and scheduling co-ordination occupations [15]","Females","55 years and over","Current dollars","75","units","0","v1063665406","7.3.2.12.3.4","924.98","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","789.18","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","727.82","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","787.70","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1128.28","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","874.53","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","843.28","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1061.43","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1078.97","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","988.49","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1080.87","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1148.57","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1132.77","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1286.63","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1340.47","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1323.20","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1303.82","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1249.68","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1398.66","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1370.35","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1409.81","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1457.13","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1454.88","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1599.82","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural and applied sciences and related occupations [2]","Females","55 years and over","Current dollars","75","units","0","v1063665418","7.3.2.13.3.4","1559.80","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","987.17","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1029.63","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1204.42","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1003.91","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1073.86","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1260.85","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1179.28","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1474.38","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1476.52","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1513.89","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1381.30","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1404.60","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1617.95","","","","2"
